"","trip_id","pattern_id"
"2429","2235838",36
"2430","2235839",36
"2431","2235840",36
"2432","2235841",35
"2433","2235842",35
"2434","2235843",35
"2435","2235844",35
"2436","2235845",35
"2437","2235846",35
"2438","2235847",35
"2439","2235848",35
"2440","2235849",35
"2441","2235850",35
"2442","2235851",35
"2443","2235852",35
"2444","2235853",35
"2445","2235854",35
"2446","2235855",35
"2447","2235856",35
"2448","2235857",35
"2449","2235858",35
"2450","2235859",35
"2451","2235860",35
"2452","2235861",35
"2453","2235862",35
"2454","2235863",35
"2455","2235864",35
"2456","2235865",35
"2457","2235866",35
"2458","2235867",35
"2459","2235868",35
"2460","2235869",35
"2461","2235870",36
"2462","2235871",36
"2463","2235872",36
"2464","2235873",36
"2465","2235874",36
"2466","2235875",36
"2467","2235876",36
"2468","2235877",36
"2469","2235878",36
"2470","2235879",36
"2471","2235880",36
"2472","2235881",36
"2473","2235882",36
"2474","2235883",36
"2475","2235884",36
"2476","2235885",36
"2477","2235886",36
"2478","2235887",36
"2479","2235888",36
"2480","2235889",36
"2481","2235890",36
"2482","2235891",36
"2483","2235892",36
"2484","2235893",36
"2485","2235894",36
"2486","2235895",36
"2487","2235896",36
"2488","2235897",36
"2489","2235898",36
"2490","2235899",35
"2491","2235900",35
"2492","2235901",35
"2493","2235902",35
"2494","2235903",35
"2495","2235904",35
"2496","2235905",35
"2497","2235906",35
"2498","2235907",35
"2499","2235908",35
"2500","2235909",35
"2501","2235910",35
"2502","2235911",35
"2503","2235912",35
"2504","2235913",35
"2505","2235914",35
"2506","2235915",35
"2507","2235916",35
"2508","2235917",35
"2509","2235918",35
"2510","2235919",35
"2511","2235920",35
"2512","2235921",35
"2513","2235922",35
"2514","2235923",35
"2515","2235924",35
"2516","2235925",36
"2517","2235926",36
"2518","2235927",36
"2519","2235928",36
"2520","2235929",36
"2521","2235930",36
"2522","2235931",36
"2523","2235932",36
"2524","2235933",36
"2525","2235934",36
"2526","2235935",36
"2527","2235936",36
"2528","2235937",36
"2529","2235938",36
"2530","2235939",36
"2531","2235940",36
"2532","2235941",36
"2533","2235942",36
"2534","2235943",36
"2535","2235944",36
"2536","2235945",36
"2537","2235946",36
"2538","2235947",36
"2539","2235948",36
"2540","2235949",36
"2541","2235950",36
"2542","2235951",37
"2543","2235952",37
"2544","2235953",37
"2545","2235954",37
"2546","2235955",37
"2547","2235956",38
"2548","2235957",38
"2549","2235958",38
"2550","2235959",38
"2551","2235960",38
"2552","2235961",38
"2553","2235962",37
"2554","2235963",37
"2555","2235964",37
"2556","2235965",37
"2557","2235966",37
"2558","2235967",38
"2559","2235968",38
"2560","2235969",38
"2561","2235970",38
"2562","2235971",38
"2563","2235972",37
"2564","2235973",37
"2565","2235974",37
"2566","2235975",37
"2567","2235976",37
"2568","2235977",38
"2569","2235978",38
"2570","2235979",38
"2571","2235980",38
"2572","2235981",38
"2573","2236652",39
"2574","2236653",39
"2575","2236654",39
"2576","2236655",39
"2577","2236656",39
"2578","2236657",39
"2579","2236658",39
"2580","2236659",39
"2581","2236660",39
"2582","2236661",39
"2583","2236662",39
"2584","2236663",39
"2585","2236664",39
"2586","2236665",39
"2587","2236666",39
"2588","2236667",39
"2589","2236668",39
"2590","2236669",39
"2591","2236670",39
"2592","2236671",39
"2593","2236672",39
"2594","2236673",39
"2595","2236674",39
"2596","2236675",39
"2597","2236676",39
"2598","2236677",40
"2599","2236678",40
"2600","2236679",39
"2601","2236680",39
"2602","2236681",39
"2603","2236682",39
"2604","2236683",39
"2605","2236684",39
"2606","2236685",39
"2607","2236686",39
"2608","2236687",39
"2609","2236688",39
"2610","2236689",39
"2611","2236690",39
"2612","2236691",39
"2613","2236692",39
"2614","2236693",39
"2615","2236694",39
"2616","2236695",39
"2617","2236696",39
"2618","2236697",39
"2619","2236698",39
"2620","2236699",39
"2621","2236700",40
"2622","2236701",40
"2623","2236702",40
"2624","2236703",41
"2625","2236704",41
"2626","2236705",41
"2627","2236706",41
"2628","2236707",41
"2629","2236708",41
"2630","2236709",41
"2631","2236710",41
"2632","2236711",41
"2633","2236712",41
"2634","2236713",41
"2635","2236714",41
"2636","2236715",41
"2637","2236716",41
"2638","2236717",41
"2639","2236718",41
"2640","2236719",41
"2641","2236720",41
"2642","2236721",41
"2643","2236722",41
"2644","2236723",41
"2645","2236724",41
"2646","2236725",41
"2647","2236726",41
"2648","2236727",41
"2649","2236728",42
"2650","2236729",42
"2651","2236730",42
"2652","2236731",42
"2653","2236732",41
"2654","2236733",41
"2655","2236734",41
"2656","2236735",41
"2657","2236736",41
"2658","2236737",41
"2659","2236738",41
"2660","2236739",41
"2661","2236740",41
"2662","2236741",41
"2663","2236742",41
"2664","2236743",41
"2665","2236744",41
"2666","2236745",41
"2667","2236746",41
"2668","2236747",41
"2669","2236748",41
"2670","2236749",41
"2671","2236750",41
"2672","2236751",41
"2673","2236752",41
"2674","2236753",42
"2675","2236754",42
"2676","2236755",42
"2677","2236756",42
"2678","2236757",39
"2679","2236758",39
"2680","2236759",39
"2681","2236760",40
"2682","2236761",39
"2683","2236762",39
"2684","2236763",39
"2685","2236764",39
"2686","2236765",39
"2687","2236766",39
"2688","2236767",39
"2689","2236768",39
"2690","2236769",39
"2691","2236770",39
"2692","2236771",39
"2693","2236772",39
"2694","2236773",39
"2695","2236774",39
"2696","2236775",39
"2697","2236776",39
"2698","2236777",39
"2699","2236778",39
"2700","2236779",39
"2701","2236780",39
"2702","2236781",39
"2703","2236782",39
"2704","2236783",39
"2705","2236784",39
"2706","2236785",39
"2707","2236786",39
"2708","2236787",39
"2709","2236788",39
"2710","2236789",39
"2711","2236790",40
"2712","2236791",40
"2713","2236792",40
"2714","2236793",40
"2715","2236794",39
"2716","2236795",40
"2717","2236796",42
"2718","2236797",41
"2719","2236798",41
"2720","2236799",41
"2721","2236800",41
"2722","2236801",41
"2723","2236802",41
"2724","2236803",41
"2725","2236804",41
"2726","2236805",41
"2727","2236806",41
"2728","2236807",41
"2729","2236808",41
"2730","2236809",41
"2731","2236810",41
"2732","2236811",41
"2733","2236812",41
"2734","2236813",41
"2735","2236814",41
"2736","2236815",41
"2737","2236816",41
"2738","2236817",41
"2739","2236818",41
"2740","2236819",41
"2741","2236820",41
"2742","2236821",41
"2743","2236822",41
"2744","2236823",41
"2745","2236824",41
"2746","2236825",41
"2747","2236826",42
"2748","2236827",42
"2749","2236828",42
"2750","2236829",42
"2751","2236830",42
"2752","2236831",42
"2753","2236832",39
"2754","2236833",39
"2755","2236834",39
"2756","2236835",39
"2757","2236836",39
"2758","2236837",39
"2759","2236838",39
"2760","2236839",39
"2761","2236840",39
"2762","2236841",39
"2763","2236842",39
"2764","2236843",39
"2765","2236844",39
"2766","2236845",39
"2767","2236846",39
"2768","2236847",39
"2769","2236848",39
"2770","2236849",39
"2771","2236850",39
"2772","2236851",39
"2773","2236852",39
"2774","2236853",40
"2775","2236854",40
"2776","2236855",40
"2777","2236856",40
"2778","2236857",40
"2779","2236858",41
"2780","2236859",41
"2781","2236860",41
"2782","2236861",41
"2783","2236862",41
"2784","2236863",41
"2785","2236864",41
"2786","2236865",41
"2787","2236866",41
"2788","2236867",41
"2789","2236868",41
"2790","2236869",41
"2791","2236870",41
"2792","2236871",41
"2793","2236872",41
"2794","2236873",41
"2795","2236874",41
"2796","2236875",41
"2797","2236876",41
"2798","2236877",42
"2799","2236878",42
"2800","2236879",42
"2801","2236880",42
"2802","2236881",42
"2803","2236882",42
"2804","2236883",43
"2805","2236884",43
"2806","2236885",43
"2807","2236886",43
"2808","2236887",43
"2809","2236888",43
"2810","2236889",43
"2811","2236890",43
"2812","2236891",44
"2813","2236892",44
"2814","2236893",44
"2815","2236894",44
"2816","2236895",44
"2817","2236896",44
"2818","2236897",44
"2819","2236898",44
"2820","2236899",44
"2821","2236900",44
"2822","2236901",44
"2823","2236902",44
"2824","2236903",44
"2825","2236904",44
"2826","2236905",43
"2827","2236906",43
"2828","2236907",43
"2829","2236908",43
"2830","2236909",43
"2831","2236910",43
"2832","2236911",44
"2833","2236912",44
"2834","2236913",44
"2835","2236914",44
"2836","2236915",44
"2837","2236916",44
"2838","2236917",44
"2839","2236918",44
"2840","2236919",44
"2841","2236920",44
"2842","2236921",44
"2843","2236922",44
"2844","2236923",44
"2845","2236924",44
"2846","2236925",44
"2847","2236926",44
"2848","2236927",44
"2849","2236928",44
"2850","2236929",44
"2851","2236930",44
"2852","2236931",44
"2853","2236932",44
"2854","2236933",44
"2855","2236934",44
"2856","2236935",44
"2857","2236936",44
"2858","2236937",44
"2859","2236938",44
"2860","2236939",44
"2861","2236940",44
"2862","2236941",44
"2863","2236942",45
"2864","2236943",45
"2865","2236944",45
"2866","2236945",45
"2867","2236946",45
"2868","2236947",45
"2869","2236948",45
"2870","2236949",45
"2871","2236950",45
"2872","2236951",45
"2873","2236952",45
"2874","2236953",45
"2875","2236954",45
"2876","2236955",45
"2877","2236956",45
"2878","2236957",45
"2879","2236958",45
"2880","2236959",45
"2881","2236960",45
"2882","2236961",45
"2883","2236962",46
"2884","2236963",46
"2885","2236964",46
"2886","2236965",46
"2887","2236966",46
"2888","2236967",46
"2889","2236968",46
"2890","2236969",46
"2891","2236970",46
"2892","2236971",46
"2893","2236972",46
"2894","2236973",46
"2895","2236974",46
"2896","2236975",46
"2897","2236976",46
"2898","2236977",46
"2899","2236978",46
"2900","2236979",46
"2901","2236980",46
"2902","2236981",46
"2903","2236982",46
"2904","2236983",45
"2905","2236984",45
"2906","2236985",45
"2907","2236986",45
"2908","2236987",45
"2909","2236988",45
"2910","2236989",45
"2911","2236990",45
"2912","2236991",45
"2913","2236992",45
"2914","2236993",45
"2915","2236994",45
"2916","2236995",45
"2917","2236996",45
"2918","2236997",45
"2919","2236998",45
"2920","2236999",45
"2921","2237000",45
"2922","2237001",46
"2923","2237002",46
"2924","2237003",46
"2925","2237004",46
"2926","2237005",46
"2927","2237006",46
"2928","2237007",46
"2929","2237008",46
"2930","2237009",46
"2931","2237010",46
"2932","2237011",46
"2933","2237012",46
"2934","2237013",46
"2935","2237014",46
"2936","2237015",46
"2937","2237016",46
"2938","2237017",46
"2939","2237018",46
"2940","2237019",45
"2941","2237020",45
"2942","2237021",45
"2943","2237022",45
"2944","2237023",45
"2945","2237024",45
"2946","2237025",45
"2947","2237026",45
"2948","2237027",45
"2949","2237028",45
"2950","2237029",45
"2951","2237030",45
"2952","2237031",45
"2953","2237032",45
"2954","2237033",45
"2955","2237034",45
"2956","2237035",45
"2957","2237036",46
"2958","2237037",46
"2959","2237038",46
"2960","2237039",46
"2961","2237040",46
"2962","2237041",46
"2963","2237042",46
"2964","2237043",46
"2965","2237044",46
"2966","2237045",46
"2967","2237046",46
"2968","2237047",46
"2969","2237048",46
"2970","2237049",46
"2971","2237050",46
"2972","2237051",46
"2973","2237052",46
"2974","2237053",47
"2975","2237054",47
"2976","2237055",47
"2977","2237056",47
"2978","2237057",47
"2979","2237058",47
"2980","2237059",47
"2981","2237060",47
"2982","2237061",47
"2983","2237062",47
"2984","2237063",47
"2985","2237064",47
"2986","2237065",47
"2987","2237066",47
"2988","2237067",47
"2989","2237068",47
"2990","2237069",47
"2991","2237070",47
"2992","2237071",47
"2993","2237072",47
"2994","2237073",47
"2995","2237074",47
"2996","2237075",47
"2997","2237076",47
"2998","2237077",47
"2999","2237078",47
"3000","2237079",47
"3001","2237080",47
"3002","2237081",47
"3003","2237082",47
"3004","2237083",48
"3005","2237084",48
"3006","2237085",48
"3007","2237086",48
"3008","2237087",48
"3009","2237088",48
"3010","2237089",48
"3011","2237090",48
"3012","2237091",48
"3013","2237092",48
"3014","2237093",48
"3015","2237094",48
"3016","2237095",48
"3017","2237096",48
"3018","2237097",48
"3019","2237098",48
"3020","2237099",48
"3021","2237100",48
"3022","2237101",48
"3023","2237102",48
"3024","2237103",48
"3025","2237104",48
"3026","2237105",48
"3027","2237106",48
"3028","2237107",48
"3029","2237108",48
"3030","2237109",48
"3031","2237110",48
"3032","2237111",48
"3033","2237112",48
"3034","2237113",48
"3035","2237114",47
"3036","2237115",47
"3037","2237116",47
"3038","2237117",47
"3039","2237118",47
"3040","2237119",47
"3041","2237120",47
"3042","2237121",47
"3043","2237122",47
"3044","2237123",47
"3045","2237124",47
"3046","2237125",47
"3047","2237126",47
"3048","2237127",47
"3049","2237128",47
"3050","2237129",47
"3051","2237130",47
"3052","2237131",48
"3053","2237132",48
"3054","2237133",48
"3055","2237134",48
"3056","2237135",48
"3057","2237136",48
"3058","2237137",48
"3059","2237138",48
"3060","2237139",48
"3061","2237140",48
"3062","2237141",48
"3063","2237142",48
"3064","2237143",48
"3065","2237144",48
"3066","2237145",48
"3067","2237146",48
"3068","2237147",47
"3069","2237148",47
"3070","2237149",47
"3071","2237150",47
"3072","2237151",47
"3073","2237152",47
"3074","2237153",47
"3075","2237154",47
"3076","2237155",47
"3077","2237156",47
"3078","2237157",47
"3079","2237158",47
"3080","2237159",47
"3081","2237160",47
"3082","2237161",47
"3083","2237162",48
"3084","2237163",48
"3085","2237164",48
"3086","2237165",48
"3087","2237166",48
"3088","2237167",48
"3089","2237168",48
"3090","2237169",48
"3091","2237170",48
"3092","2237171",48
"3093","2237172",48
"3094","2237173",48
"3095","2237174",48
"3096","2237175",48
"3097","2237176",48
"3098","2237178",49
"3099","2237179",49
"3100","2237180",49
"3101","2237181",49
"3102","2237182",49
"3103","2237183",49
"3104","2237184",49
"3105","2237185",49
"3106","2237186",49
"3107","2237187",49
"3108","2237188",49
"3109","2237189",49
"3110","2237190",49
"3111","2237191",49
"3112","2237192",49
"3113","2237193",49
"3114","2237194",49
"3115","2237195",49
"3116","2237196",49
"3117","2237197",49
"3118","2237198",49
"3119","2237199",49
"3120","2237200",49
"3121","2237201",49
"3122","2237202",49
"3123","2237203",49
"3124","2237204",49
"3125","2237205",49
"3126","2237206",49
"3127","2237207",49
"3128","2237208",49
"3129","2237209",49
"3130","2237210",49
"3131","2237211",49
"3132","2237212",50
"3133","2237213",50
"3134","2237214",50
"3135","2237215",50
"3136","2237216",50
"3137","2237217",50
"3138","2237218",50
"3139","2237219",50
"3140","2237220",50
"3141","2237221",50
"3142","2237222",50
"3143","2237223",50
"3144","2237224",51
"3145","2237225",51
"3146","2237226",51
"3147","2237228",51
"3148","2237229",51
"3149","2237230",51
"3150","2237231",51
"3151","2237232",51
"3152","2237233",51
"3153","2237234",51
"3154","2237235",51
"3155","2237236",51
"3156","2237237",51
"3157","2237238",51
"3158","2237239",51
"3159","2237240",51
"3160","2237241",51
"3161","2237242",51
"3162","2237243",51
"3163","2237244",51
"3164","2237245",51
"3165","2237246",51
"3166","2237247",51
"3167","2237248",51
"3168","2237249",51
"3169","2237250",51
"3170","2237251",51
"3171","2237252",51
"3172","2237253",51
"3173","2237254",51
"3174","2237255",51
"3175","2237256",51
"3176","2237257",51
"3177","2237258",51
"3178","2237259",52
"3179","2237260",52
"3180","2237261",52
"3181","2237262",52
"3182","2237263",52
"3183","2237264",52
"3184","2237265",52
"3185","2237266",52
"3186","2237267",52
"3187","2237268",52
"3188","2237269",52
"3189","2237270",52
"3190","2237271",50
"3191","2237272",50
"3192","2237273",50
"3193","2237274",50
"3194","2237275",50
"3195","2237276",50
"3196","2237277",50
"3197","2237278",50
"3198","2237279",50
"3199","2237280",50
"3200","2237281",50
"3201","2237282",50
"3202","2237283",50
"3203","2237284",50
"3204","2237285",50
"3205","2237286",50
"3206","2237287",50
"3207","2237288",50
"3208","2237289",49
"3209","2237290",49
"3210","2237291",49
"3211","2237292",49
"3212","2237293",49
"3213","2237294",49
"3214","2237295",49
"3215","2237296",49
"3216","2237297",49
"3217","2237298",49
"3218","2237299",49
"3219","2237300",49
"3220","2237301",49
"3221","2237302",49
"3222","2237303",49
"3223","2237304",49
"3224","2237305",49
"3225","2237306",49
"3226","2237307",49
"3227","2237309",53
"3228","2237310",53
"3229","2237311",53
"3230","2237312",53
"3231","2237313",53
"3232","2237314",53
"3233","2237315",53
"3234","2237316",53
"3235","2237317",53
"3236","2237318",53
"3237","2237319",53
"3238","2237320",53
"3239","2237321",53
"3240","2237322",53
"3241","2237323",53
"3242","2237324",53
"3243","2237325",53
"3244","2237326",53
"3245","2237327",54
"3246","2237328",54
"3247","2237329",54
"3248","2237330",54
"3249","2237331",54
"3250","2237332",54
"3251","2237333",54
"3252","2237334",54
"3253","2237335",54
"3254","2237336",54
"3255","2237337",54
"3256","2237338",54
"3257","2237339",54
"3258","2237340",54
"3259","2237341",54
"3260","2237342",54
"3261","2237343",54
"3262","2237344",54
"3263","2237346",54
"3264","2237347",50
"3265","2237348",50
"3266","2237349",50
"3267","2237350",50
"3268","2237351",50
"3269","2237352",50
"3270","2237353",50
"3271","2237354",50
"3272","2237355",50
"3273","2237356",50
"3274","2237357",50
"3275","2237358",50
"3276","2237359",50
"3277","2237360",50
"3278","2237361",50
"3279","2237362",50
"3280","2237363",50
"3281","2237364",50
"3282","2237365",49
"3283","2237366",49
"3284","2237367",49
"3285","2237368",49
"3286","2237369",49
"3287","2237370",49
"3288","2237371",49
"3289","2237372",49
"3290","2237373",49
"3291","2237374",49
"3292","2237375",49
"3293","2237376",49
"3294","2237377",49
"3295","2237378",49
"3296","2237379",49
"3297","2237380",49
"3298","2237381",49
"3299","2237382",49
"3300","2237384",49
"3301","2237385",53
"3302","2237386",53
"3303","2237387",53
"3304","2237388",53
"3305","2237389",53
"3306","2237390",53
"3307","2237391",53
"3308","2237392",53
"3309","2237393",53
"3310","2237394",53
"3311","2237395",53
"3312","2237396",53
"3313","2237397",53
"3314","2237398",53
"3315","2237399",53
"3316","2237400",53
"3317","2237401",53
"3318","2237403",54
"3319","2237404",54
"3320","2237405",54
"3321","2237406",54
"3322","2237407",54
"3323","2237408",54
"3324","2237409",54
"3325","2237410",54
"3326","2237411",54
"3327","2237412",54
"3328","2237413",54
"3329","2237414",54
"3330","2237415",54
"3331","2237416",54
"3332","2237417",54
"3333","2237418",54
"3334","2237419",54
"3335","2237420",54
"3336","2237422",54
"3337","2237509",55
"3338","2237510",55
"3339","2237511",55
"3340","2237512",55
"3341","2237513",55
"3342","2237514",55
"3343","2237515",55
"3344","2237516",55
"3345","2237517",55
"3346","2237518",55
"3347","2237519",55
"3348","2237521",55
"3349","2237522",55
"3350","2237524",55
"3351","2237525",55
"3352","2237526",55
"3353","2237527",55
"3354","2237530",55
"3355","2237532",55
"3356","2237533",56
"3357","2237534",56
"3358","2237535",56
"3359","2237536",56
"3360","2237537",56
"3361","2237538",56
"3362","2237539",56
"3363","2237540",56
"3364","2237541",56
"3365","2237542",56
"3366","2237543",56
"3367","2237544",56
"3368","2237545",56
"3369","2237546",56
"3370","2237547",56
"3371","2237548",56
"3372","2237549",56
"3373","2237550",56
"3374","2237551",56
"3375","2237552",56
"3376","2237554",56
"3377","2237555",56
"3378","2237556",56
"3379","2237558",56
"3380","2237559",55
"3381","2237560",55
"3382","2237561",55
"3383","2237562",55
"3384","2237563",55
"3385","2237564",55
"3386","2237565",55
"3387","2237566",55
"3388","2237567",55
"3389","2237568",55
"3390","2237569",55
"3391","2237570",55
"3392","2237572",55
"3393","2237573",55
"3394","2237574",55
"3395","2237575",55
"3396","2237576",55
"3397","2237577",55
"3398","2237578",55
"3399","2237580",55
"3400","2237581",55
"3401","2237582",55
"3402","2237583",56
"3403","2237584",56
"3404","2237585",56
"3405","2237586",56
"3406","2237587",56
"3407","2237589",56
"3408","2237590",56
"3409","2237591",56
"3410","2237592",56
"3411","2237593",56
"3412","2237595",56
"3413","2237596",56
"3414","2237597",56
"3415","2237598",56
"3416","2237599",56
"3417","2237600",56
"3418","2237601",56
"3419","2237604",56
"3420","2237605",56
"3421","2237606",56
"3422","2237607",56
"3423","2237608",57
"3424","2237609",57
"3425","2237610",57
"3426","2237611",57
"3427","2237612",57
"3428","2237613",57
"3429","2237614",57
"3430","2237615",57
"3431","2237616",57
"3432","2237617",57
"3433","2237618",57
"3434","2237619",57
"3435","2237620",57
"3436","2237621",57
"3437","2237622",57
"3438","2237623",57
"3439","2237624",57
"3440","2237625",57
"3441","2237626",57
"3442","2237627",57
"3443","2237628",57
"3444","2237629",57
"3445","2237630",57
"3446","2237631",57
"3447","2237632",58
"3448","2237633",58
"3449","2237634",58
"3450","2237635",58
"3451","2237636",58
"3452","2237637",58
"3453","2237638",58
"3454","2237639",58
"3455","2237640",58
"3456","2237641",58
"3457","2237642",58
"3458","2237643",58
"3459","2237644",58
"3460","2237645",58
"3461","2237646",58
"3462","2237647",58
"3463","2237648",58
"3464","2237649",58
"3465","2237650",58
"3466","2237651",57
"3467","2237652",57
"3468","2237653",57
"3469","2237654",57
"3470","2237655",57
"3471","2237656",57
"3472","2237657",57
"3473","2237658",57
"3474","2237659",57
"3475","2237660",57
"3476","2237661",57
"3477","2237662",57
"3478","2237663",57
"3479","2237664",58
"3480","2237665",58
"3481","2237666",58
"3482","2237667",58
"3483","2237668",58
"3484","2237669",58
"3485","2237670",58
"3486","2237671",58
"3487","2237672",58
"3488","2237673",58
"3489","2237674",58
"3490","2237675",58
"3491","2237676",58
"3492","2237677",57
"3493","2237678",57
"3494","2237679",57
"3495","2237680",57
"3496","2237681",57
"3497","2237682",57
"3498","2237683",57
"3499","2237684",57
"3500","2237685",57
"3501","2237686",57
"3502","2237687",57
"3503","2237688",57
"3504","2237689",58
"3505","2237690",58
"3506","2237691",58
"3507","2237692",58
"3508","2237693",58
"3509","2237694",58
"3510","2237695",58
"3511","2237696",58
"3512","2237697",58
"3513","2237698",58
"3514","2237699",58
"3515","2237700",58
"3516","2237701",59
"3517","2237702",59
"3518","2237703",59
"3519","2237704",59
"3520","2237705",59
"3521","2237706",59
"3522","2237707",59
"3523","2237708",59
"3524","2237709",59
"3525","2237710",59
"3526","2237711",59
"3527","2237712",59
"3528","2237713",59
"3529","2237714",59
"3530","2237715",59
"3531","2237716",59
"3532","2237717",59
"3533","2237718",59
"3534","2237719",59
"3535","2237720",59
"3536","2237721",59
"3537","2237722",59
"3538","2237723",59
"3539","2237724",60
"3540","2237725",61
"3541","2237726",61
"3542","2237727",61
"3543","2237728",61
"3544","2237729",61
"3545","2237730",61
"3546","2237731",61
"3547","2237732",61
"3548","2237733",61
"3549","2237734",61
"3550","2237735",61
"3551","2237736",61
"3552","2237737",61
"3553","2237738",61
"3554","2237739",61
"3555","2237740",61
"3556","2237741",61
"3557","2237742",61
"3558","2237743",61
"3559","2237744",61
"3560","2237745",61
"3561","2237746",61
"3562","2237747",61
"3563","2237748",62
"3564","2237749",59
"3565","2237750",59
"3566","2237751",59
"3567","2237752",59
"3568","2237753",59
"3569","2237754",59
"3570","2237755",59
"3571","2237756",59
"3572","2237757",59
"3573","2237758",59
"3574","2237759",59
"3575","2237760",59
"3576","2237761",59
"3577","2237762",59
"3578","2237763",59
"3579","2237764",59
"3580","2237765",59
"3581","2237766",61
"3582","2237767",61
"3583","2237768",61
"3584","2237769",61
"3585","2237770",61
"3586","2237771",61
"3587","2237772",61
"3588","2237773",61
"3589","2237774",61
"3590","2237775",61
"3591","2237776",61
"3592","2237777",61
"3593","2237778",61
"3594","2237779",61
"3595","2237780",61
"3596","2237781",61
"3597","2237782",61
"3598","2237783",59
"3599","2237784",60
"3600","2237785",60
"3601","2237786",60
"3602","2237787",59
"3603","2237788",59
"3604","2237789",59
"3605","2237790",59
"3606","2237791",59
"3607","2237792",59
"3608","2237793",59
"3609","2237794",59
"3610","2237795",60
"3611","2237796",62
"3612","2237797",62
"3613","2237798",61
"3614","2237799",62
"3615","2237800",62
"3616","2237801",61
"3617","2237802",61
"3618","2237803",61
"3619","2237804",61
"3620","2237805",61
"3621","2237806",61
"3622","2237807",61
"3623","2237808",61
"3624","2237809",61
"3625","2237810",63
"3626","2237811",64
"3627","2237812",65
"3628","2237813",64
"3629","2237814",64
"3630","2237815",64
"3631","2237816",64
"3632","2237817",65
"3633","2237818",65
"3634","2237819",64
"3635","2237820",64
"3636","2237821",64
"3637","2237822",64
"3638","2237823",64
"3639","2237824",64
"3640","2237825",64
"3641","2237826",64
"3642","2237827",64
"3643","2237828",64
"3644","2237829",64
"3645","2237830",64
"3646","2237831",64
"3647","2237832",64
"3648","2237833",66
"3649","2237834",67
"3650","2237835",67
"3651","2237836",67
"3652","2237837",67
"3653","2237838",67
"3654","2237839",67
"3655","2237840",67
"3656","2237841",67
"3657","2237842",68
"3658","2237843",67
"3659","2237844",67
"3660","2237845",67
"3661","2237846",67
"3662","2237847",67
"3663","2237848",67
"3664","2237849",67
"3665","2237850",67
"3666","2237851",67
"3667","2237852",67
"3668","2237853",67
"3669","2237854",67
"3670","2237855",67
"3671","2237856",64
"3672","2237857",64
"3673","2237858",64
"3674","2237859",64
"3675","2237860",64
"3676","2237861",64
"3677","2237862",64
"3678","2237863",64
"3679","2237864",64
"3680","2237865",64
"3681","2237866",64
"3682","2237867",64
"3683","2237868",64
"3684","2237869",64
"3685","2237870",64
"3686","2237871",64
"3687","2237872",64
"3688","2237873",64
"3689","2237874",64
"3690","2237875",69
"3691","2237876",67
"3692","2237877",67
"3693","2237878",67
"3694","2237879",67
"3695","2237880",67
"3696","2237881",67
"3697","2237882",67
"3698","2237883",67
"3699","2237884",67
"3700","2237885",67
"3701","2237886",67
"3702","2237887",67
"3703","2237888",67
"3704","2237889",67
"3705","2237890",67
"3706","2237891",67
"3707","2237892",67
"3708","2237893",67
"3709","2237894",67
"3710","2237895",67
"3711","2237896",63
"3712","2237897",63
"3713","2237898",63
"3714","2237899",63
"3715","2237900",63
"3716","2237901",64
"3717","2237902",64
"3718","2237903",64
"3719","2237904",64
"3720","2237905",64
"3721","2237906",64
"3722","2237907",64
"3723","2237908",64
"3724","2237909",64
"3725","2237910",64
"3726","2237911",67
"3727","2237912",69
"3728","2237913",69
"3729","2237914",69
"3730","2237915",69
"3731","2237916",69
"3732","2237917",67
"3733","2237918",67
"3734","2237919",67
"3735","2237920",67
"3736","2237921",67
"3737","2237922",67
"3738","2237923",67
"3739","2237924",67
"3740","2237925",67
"3741","2237926",70
"3742","2237927",70
"3743","2237928",70
"3744","2237929",70
"3745","2237930",70
"3746","2237931",70
"3747","2237932",70
"3748","2237933",70
"3749","2237934",70
"3750","2237935",70
"3751","2237936",70
"3752","2237937",70
"3753","2237938",70
"3754","2237939",70
"3755","2237940",70
"3756","2237941",70
"3757","2237942",70
"3758","2237943",70
"3759","2237944",70
"3760","2237945",70
"3761","2237946",70
"3762","2237947",70
"3763","2237948",70
"3764","2237949",70
"3765","2237950",70
"3766","2237951",70
"3767","2237952",70
"3768","2237953",70
"3769","2237954",70
"3770","2237955",70
"3771","2237956",70
"3772","2237957",70
"3773","2237958",70
"3774","2237959",71
"3775","2237960",71
"3776","2237961",71
"3777","2237962",71
"3778","2237963",71
"3779","2237964",71
"3780","2237965",71
"3781","2237966",71
"3782","2237967",71
"3783","2237968",71
"3784","2237969",71
"3785","2237970",71
"3786","2237971",71
"3787","2237972",71
"3788","2237973",71
"3789","2237974",71
"3790","2237975",71
"3791","2237976",71
"3792","2237977",71
"3793","2237978",71
"3794","2237979",71
"3795","2237980",71
"3796","2237981",71
"3797","2237982",71
"3798","2237983",71
"3799","2237984",71
"3800","2237985",71
"3801","2237986",71
"3802","2237987",71
"3803","2237988",71
"3804","2237989",71
"3805","2237990",71
"3806","2237991",71
"3807","2237992",70
"3808","2237993",70
"3809","2237994",70
"3810","2237995",70
"3811","2237996",70
"3812","2237997",70
"3813","2237998",70
"3814","2237999",70
"3815","2238000",70
"3816","2238001",70
"3817","2238002",70
"3818","2238003",70
"3819","2238004",70
"3820","2238005",70
"3821","2238006",70
"3822","2238007",70
"3823","2238008",70
"3824","2238009",70
"3825","2238010",70
"3826","2238011",70
